stateid,state,state_abbr,control,level,year,gender,race,cohort,grad_cohort,grad_100,grad_150,grad_100_rate,grad_150_rate,grad_cohort_ct
47,Tennessee,TN,"Private for-profit",4-year,2007,F,B,"4y other",456,,294,,64.5,10
47,Tennessee,TN,"Private for-profit",4-year,2007,F,H,"4y bach",1,0,0,0.0,0.0,5
47,Tennessee,TN,"Private for-profit",4-year,2007,F,H,"4y other",16,,11,,68.8,10
47,Tennessee,TN,"Private for-profit",4-year,2007,F,W,"4y bach",15,6,8,40.0,53.3,5
47,Tennessee,TN,"Private for-profit",4-year,2007,F,W,"4y other",247,,119,,48.2,10
47,Tennessee,TN,"Private for-profit",4-year,2007,F,X,"4y bach",35,9,12,25.7,34.3,5
47,Tennessee,TN,"Private for-profit",4-year,2007,F,X,"4y other",743,,432,,58.1,10
47,Tennessee,TN,"Private for-profit",4-year,2007,M,A,"4y bach",0,0,0,,,5
47,Tennessee,TN,"Private for-profit",4-year,2007,M,A,"4y other",4,,4,,100.0,10
47,Tennessee,TN,"Private for-profit",4-year,2007,M,Ai,"4y bach",0,0,0,,,5
47,Tennessee,TN,"Private for-profit",4-year,2007,M,Ai,"4y other",0,,0,,,10
47,Tennessee,TN,"Private for-profit",4-year,2007,M,B,"4y bach",13,2,2,15.4,15.4,5
47,Tennessee,TN,"Private for-profit",4-year,2007,M,B,"4y other",270,,119,,44.1,10
47,Tennessee,TN,"Private for-profit",4-year,2007,M,H,"4y bach",2,2,2,100.0,100.0,5
47,Tennessee,TN,"Private for-profit",4-year,2007,M,H,"4y other",6,,2,,33.3,10
47,Tennessee,TN,"Private for-profit",4-year,2007,M,W,"4y bach",50,24,26,48.0,52.0,5
47,Tennessee,TN,"Private for-profit",4-year,2007,M,W,"4y other",384,,201,,52.3,10
47,Tennessee,TN,"Private for-profit",4-year,2007,M,X,"4y bach",70,30,32,42.9,45.7,5
47,Tennessee,TN,"Private for-profit",4-year,2007,M,X,"4y other",698,,331,,47.4,10
47,Tennessee,TN,"Private for-profit",4-year,2008,B,A,"4y bach",2,0,0,0.0,0.0,9
47,Tennessee,TN,"Private for-profit",4-year,2008,B,A,"4y other",19,,11,,57.9,9
47,Tennessee,TN,"Private for-profit",4-year,2008,B,Ai,"4y bach",1,0,0,0.0,0.0,9
47,Tennessee,TN,"Private for-profit",4-year,2008,B,Ai,"4y other",5,,2,,40.0,9
47,Tennessee,TN,"Private for-profit",4-year,2008,B,B,"4y bach",74,0,6,0.0,8.1,9
47,Tennessee,TN,"Private for-profit",4-year,2008,B,B,"4y other",806,,449,,55.7,9
47,Tennessee,TN,"Private for-profit",4-year,2008,B,H,"4y bach",3,0,0,0.0,0.0,9
47,Tennessee,TN,"Private for-profit",4-year,2008,B,H,"4y other",26,,9,,34.6,9
47,Tennessee,TN,"Private for-profit",4-year,2008,B,W,"4y bach",167,16,21,9.6,12.6,9
47,Tennessee,TN,"Private for-profit",4-year,2008,B,W,"4y other",533,,253,,47.5,9
47,Tennessee,TN,"Private for-profit",4-year,2008,B,X,"4y bach",272,16,28,5.9,10.3,9
47,Tennessee,TN,"Private for-profit",4-year,2008,B,X,"4y other",1406,,731,,52.0,9
47,Tennessee,TN,"Private for-profit",4-year,2008,F,A,"4y bach",0,0,0,,,9
47,Tennessee,TN,"Private for-profit",4-year,2008,F,A,"4y other",7,,4,,57.1,9
47,Tennessee,TN,"Private for-profit",4-year,2008,F,Ai,"4y bach",1,0,0,0.0,0.0,9
47,Tennessee,TN,"Private for-profit",4-year,2008,F,Ai,"4y other",2,,1,,50.0,9
47,Tennessee,TN,"Private for-profit",4-year,2008,F,B,"4y bach",39,0,5,0.0,12.8,9
47,Tennessee,TN,"Private for-profit",4-year,2008,F,B,"4y other",612,,367,,60.0,9
47,Tennessee,TN,"Private for-profit",4-year,2008,F,H,"4y bach",2,0,0,0.0,0.0,9
47,Tennessee,TN,"Private for-profit",4-year,2008,F,H,"4y other",18,,8,,44.4,9
47,Tennessee,TN,"Private for-profit",4-year,2008,F,W,"4y bach",76,4,5,5.3,6.6,9
47,Tennessee,TN,"Private for-profit",4-year,2008,F,W,"4y other",284,,137,,48.2,9
47,Tennessee,TN,"Private for-profit",4-year,2008,F,X,"4y bach",137,4,11,2.9,8.0,9
47,Tennessee,TN,"Private for-profit",4-year,2008,F,X,"4y other",928,,519,,55.9,9
47,Tennessee,TN,"Private for-profit",4-year,2008,M,A,"4y bach",2,0,0,0.0,0.0,9
47,Tennessee,TN,"Private for-profit",4-year,2008,M,A,"4y other",12,,7,,58.3,9
47,Tennessee,TN,"Private for-profit",4-year,2008,M,Ai,"4y bach",0,0,0,,,9
47,Tennessee,TN,"Private for-profit",4-year,2008,M,Ai,"4y other",3,,1,,33.3,9
47,Tennessee,TN,"Private for-profit",4-year,2008,M,B,"4y bach",35,0,1,0.0,2.9,9
47,Tennessee,TN,"Private for-profit",4-year,2008,M,B,"4y other",194,,82,,42.3,9
47,Tennessee,TN,"Private for-profit",4-year,2008,M,H,"4y bach",1,0,0,0.0,0.0,9
47,Tennessee,TN,"Private for-profit",4-year,2008,M,H,"4y other",8,,1,,12.5,9
47,Tennessee,TN,"Private for-profit",4-year,2008,M,W,"4y bach",91,12,16,13.2,17.6,9
47,Tennessee,TN,"Private for-profit",4-year,2008,M,W,"4y other",249,,116,,46.6,9
47,Tennessee,TN,"Private for-profit",4-year,2008,M,X,"4y bach",135,12,17,8.9,12.6,9
47,Tennessee,TN,"Private for-profit",4-year,2008,M,X,"4y other",478,,212,,44.4,9
47,Tennessee,TN,"Private for-profit",4-year,2009,B,A,"4y bach",2,0,1,0.0,50.0,9
47,Tennessee,TN,"Private for-profit",4-year,2009,B,A,"4y other",6,,2,,33.3,3
47,Tennessee,TN,"Private for-profit",4-year,2009,B,Ai,"4y bach",1,0,1,0.0,100.0,9
47,Tennessee,TN,"Private for-profit",4-year,2009,B,Ai,"4y other",2,,1,,50.0,3
47,Tennessee,TN,"Private for-profit",4-year,2009,B,B,"4y bach",153,9,20,5.9,13.1,9
47,Tennessee,TN,"Private for-profit",4-year,2009,B,B,"4y other",134,,60,,44.8,3
47,Tennessee,TN,"Private for-profit",4-year,2009,B,H,"4y bach",9,1,1,11.1,11.1,9
47,Tennessee,TN,"Private for-profit",4-year,2009,B,H,"4y other",7,,2,,28.6,3
47,Tennessee,TN,"Private for-profit",4-year,2009,B,W,"4y bach",151,10,21,6.6,13.9,9
47,Tennessee,TN,"Private for-profit",4-year,2009,B,W,"4y other",171,,82,,48.0,3
47,Tennessee,TN,"Private for-profit",4-year,2009,B,X,"4y bach",345,20,45,5.8,13.0,9
47,Tennessee,TN,"Private for-profit",4-year,2009,B,X,"4y other",326,112,148,34.4,45.4,3
47,Tennessee,TN,"Private for-profit",4-year,2009,F,A,"4y bach",1,0,0,0.0,0.0,9
47,Tennessee,TN,"Private for-profit",4-year,2009,F,A,"4y other",6,,2,,33.3,3
47,Tennessee,TN,"Private for-profit",4-year,2009,F,Ai,"4y bach",0,0,0,,,9
47,Tennessee,TN,"Private for-profit",4-year,2009,F,Ai,"4y other",2,,1,,50.0,3
47,Tennessee,TN,"Private for-profit",4-year,2009,F,B,"4y bach",105,7,16,6.7,15.2,9
47,Tennessee,TN,"Private for-profit",4-year,2009,F,B,"4y other",95,,42,,44.2,3
47,Tennessee,TN,"Private for-profit",4-year,2009,F,H,"4y bach",4,0,0,0.0,0.0,9
47,Tennessee,TN,"Private for-profit",4-year,2009,F,H,"4y other",6,,2,,33.3,3
47,Tennessee,TN,"Private for-profit",4-year,2009,F,W,"4y bach",71,7,14,9.9,19.7,9
47,Tennessee,TN,"Private for-profit",4-year,2009,F,W,"4y other",144,,62,,43.1,3
47,Tennessee,TN,"Private for-profit",4-year,2009,F,X,"4y bach",196,14,31,7.1,15.8,9
47,Tennessee,TN,"Private for-profit",4-year,2009,F,X,"4y other",259,,110,,42.5,3
47,Tennessee,TN,"Private for-profit",4-year,2009,M,A,"4y bach",1,0,1,0.0,100.0,9
47,Tennessee,TN,"Private for-profit",4-year,2009,M,A,"4y other",0,,0,,,3
47,Tennessee,TN,"Private for-profit",4-year,2009,M,Ai,"4y bach",1,0,1,0.0,100.0,9
47,Tennessee,TN,"Private for-profit",4-year,2009,M,Ai,"4y other",0,,0,,,3
47,Tennessee,TN,"Private for-profit",4-year,2009,M,B,"4y bach",48,2,4,4.2,8.3,9
47,Tennessee,TN,"Private for-profit",4-year,2009,M,B,"4y other",39,,18,,46.2,3
47,Tennessee,TN,"Private for-profit",4-year,2009,M,H,"4y bach",5,1,1,20.0,20.0,9
47,Tennessee,TN,"Private for-profit",4-year,2009,M,H,"4y other",1,,0,,0.0,3
47,Tennessee,TN,"Private for-profit",4-year,2009,M,W,"4y bach",80,3,7,3.8,8.8,9
47,Tennessee,TN,"Private for-profit",4-year,2009,M,W,"4y other",27,,20,,74.1,3
47,Tennessee,TN,"Private for-profit",4-year,2009,M,X,"4y bach",149,6,14,4.0,9.4,9
47,Tennessee,TN,"Private for-profit",4-year,2009,M,X,"4y other",67,,38,,56.7,3
47,Tennessee,TN,"Private for-profit",4-year,2010,B,A,"4y bach",5,0,0,0.0,0.0,10
47,Tennessee,TN,"Private for-profit",4-year,2010,B,A,"4y other",8,,4,,50.0,9
47,Tennessee,TN,"Private for-profit",4-year,2010,B,Ai,"4y bach",3,0,0,0.0,0.0,10
47,Tennessee,TN,"Private for-profit",4-year,2010,B,Ai,"4y other",4,,1,,25.0,9
47,Tennessee,TN,"Private for-profit",4-year,2010,B,B,"4y bach",164,3,21,1.8,12.8,10
47,Tennessee,TN,"Private for-profit",4-year,2010,B,B,"4y other",1205,,492,,40.8,9
47,Tennessee,TN,"Private for-profit",4-year,2010,B,H,"4y bach",10,2,3,20.0,30.0,10
47,Tennessee,TN,"Private for-profit",4-year,2010,B,H,"4y other",21,,7,,33.3,9
47,Tennessee,TN,"Private for-profit",4-year,2010,B,W,"4y bach",236,16,39,6.8,16.5,10
47,Tennessee,TN,"Private for-profit",4-year,2010,B,W,"4y other",455,,169,,37.1,9
47,Tennessee,TN,"Private for-profit",4-year,2010,B,X,"4y bach",453,22,65,4.9,14.3,10
47,Tennessee,TN,"Private for-profit",4-year,2010,B,X,"4y other",1699,,675,,39.7,9
47,Tennessee,TN,"Private for-profit",4-year,2010,F,A,"4y bach",3,0,0,0.0,0.0,10
47,Tennessee,TN,"Private for-profit",4-year,2010,F,A,"4y other",2,,1,,50.0,9
47,Tennessee,TN,"Private for-profit",4-year,2010,F,Ai,"4y bach",2,0,0,0.0,0.0,10
47,Tennessee,TN,"Private for-profit",4-year,2010,F,Ai,"4y other",2,,0,,0.0,9
47,Tennessee,TN,"Private for-profit",4-year,2010,F,B,"4y bach",109,1,13,0.9,11.9,10
47,Tennessee,TN,"Private for-profit",4-year,2010,F,B,"4y other",879,,384,,43.7,9
47,Tennessee,TN,"Private for-profit",4-year,2010,F,H,"4y bach",6,1,2,16.7,33.3,10
47,Tennessee,TN,"Private for-profit",4-year,2010,F,H,"4y other",13,,6,,46.2,9
47,Tennessee,TN,"Private for-profit",4-year,2010,F,W,"4y bach",109,4,19,3.7,17.4,10
47,Tennessee,TN,"Private for-profit",4-year,2010,F,W,"4y other",254,,99,,39.0,9
47,Tennessee,TN,"Private for-profit",4-year,2010,F,X,"4y bach",250,7,36,2.8,14.4,10
47,Tennessee,TN,"Private for-profit",4-year,2010,F,X,"4y other",1155,,491,,42.5,9
47,Tennessee,TN,"Private for-profit",4-year,2010,M,A,"4y bach",2,0,0,0.0,0.0,10
47,Tennessee,TN,"Private for-profit",4-year,2010,M,A,"4y other",6,,3,,50.0,9
47,Tennessee,TN,"Private for-profit",4-year,2010,M,Ai,"4y bach",1,0,0,0.0,0.0,10
47,Tennessee,TN,"Private for-profit",4-year,2010,M,Ai,"4y other",2,,1,,50.0,9
47,Tennessee,TN,"Private for-profit",4-year,2010,M,B,"4y bach",55,2,8,3.6,14.5,10
47,Tennessee,TN,"Private for-profit",4-year,2010,M,B,"4y other",326,,108,,33.1,9
47,Tennessee,TN,"Private for-profit",4-year,2010,M,H,"4y bach",4,1,1,25.0,25.0,10
47,Tennessee,TN,"Private for-profit",4-year,2010,M,H,"4y other",8,,1,,12.5,9
47,Tennessee,TN,"Private for-profit",4-year,2010,M,W,"4y bach",127,12,20,9.4,15.7,10
47,Tennessee,TN,"Private for-profit",4-year,2010,M,W,"4y other",201,,70,,34.8,9
47,Tennessee,TN,"Private for-profit",4-year,2010,M,X,"4y bach",203,15,29,7.4,14.3,10
47,Tennessee,TN,"Private for-profit",4-year,2010,M,X,"4y other",544,,184,,33.8,9
47,Tennessee,TN,"Private not-for-profit",4-year,2002,B,A,"4y bach",146,24,112,16.4,76.7,33
47,Tennessee,TN,"Private not-for-profit",4-year,2002,B,A,"4y other",11,,6,,54.5,7
47,Tennessee,TN,"Private not-for-profit",4-year,2002,B,Ai,"4y bach",25,5,13,20.0,52.0,33
47,Tennessee,TN,"Private not-for-profit",4-year,2002,B,Ai,"4y other",3,,0,,0.0,7
47,Tennessee,TN,"Private not-for-profit",4-year,2002,B,B,"4y bach",1064,211,385,19.8,36.2,33
47,Tennessee,TN,"Private not-for-profit",4-year,2002,B,B,"4y other",57,,8,,14.0,7
47,Tennessee,TN,"Private not-for-profit",4-year,2002,B,H,"4y bach",116,18,76,15.5,65.5,33
47,Tennessee,TN,"Private not-for-profit",4-year,2002,B,H,"4y other",31,,19,,61.3,7
47,Tennessee,TN,"Private not-for-profit",4-year,2002,B,W,"4y bach",6337,2056,3748,32.4,59.1,33
47,Tennessee,TN,"Private not-for-profit",4-year,2002,B,W,"4y other",898,,459,,51.1,7
47,Tennessee,TN,"Private not-for-profit",4-year,2002,B,X,"4y bach",8061,2374,4560,29.5,56.6,33
47,Tennessee,TN,"Private not-for-profit",4-year,2002,B,X,"4y other",1033,,500,,48.4,7
47,Tennessee,TN,"Private not-for-profit",4-year,2002,F,A,"4y bach",63,11,45,17.5,71.4,33
47,Tennessee,TN,"Private not-for-profit",4-year,2002,F,A,"4y other",8,,5,,62.5,7
47,Tennessee,TN,"Private not-for-profit",4-year,2002,F,Ai,"4y bach",11,2,6,18.2,54.5,33
47,Tennessee,TN,"Private not-for-profit",4-year,2002,F,Ai,"4y other",0,,0,,,7
47,Tennessee,TN,"Private not-for-profit",4-year,2002,F,B,"4y bach",602,148,241,24.6,40.0,33
47,Tennessee,TN,"Private not-for-profit",4-year,2002,F,B,"4y other",32,,3,,9.4,7
47,Tennessee,TN,"Private not-for-profit",4-year,2002,F,H,"4y bach",56,12,41,21.4,73.2,33
47,Tennessee,TN,"Private not-for-profit",4-year,2002,F,H,"4y other",22,,17,,77.3,7
47,Tennessee,TN,"Private not-for-profit",4-year,2002,F,W,"4y bach",3557,1285,2148,36.1,60.4,33
47,Tennessee,TN,"Private not-for-profit",4-year,2002,F,W,"4y other",535,,232,,43.4,7
47,Tennessee,TN,"Private not-for-profit",4-year,2002,F,X,"4y bach",4457,1491,2595,33.5,58.2,33
47,Tennessee,TN,"Private not-for-profit",4-year,2002,F,X,"4y other",616,,261,,42.4,7
47,Tennessee,TN,"Private not-for-profit",4-year,2002,M,A,"4y bach",83,13,67,15.7,80.7,33
47,Tennessee,TN,"Private not-for-profit",4-year,2002,M,A,"4y other",3,,1,,33.3,7
47,Tennessee,TN,"Private not-for-profit",4-year,2002,M,Ai,"4y bach",14,3,7,21.4,50.0,33
47,Tennessee,TN,"Private not-for-profit",4-year,2002,M,Ai,"4y other",3,,0,,0.0,7
47,Tennessee,TN,"Private not-for-profit",4-year,2002,M,B,"4y bach",462,63,144,13.6,31.2,33
47,Tennessee,TN,"Private not-for-profit",4-year,2002,M,B,"4y other",25,,5,,20.0,7
47,Tennessee,TN,"Private not-for-profit",4-year,2002,M,H,"4y bach",60,6,35,10.0,58.3,33
47,Tennessee,TN,"Private not-for-profit",4-year,2002,M,H,"4y other",9,,2,,22.2,7
47,Tennessee,TN,"Private not-for-profit",4-year,2002,M,W,"4y bach",2780,771,1600,27.7,57.6,33
47,Tennessee,TN,"Private not-for-profit",4-year,2002,M,W,"4y other",363,,227,,62.5,7
47,Tennessee,TN,"Private not-for-profit",4-year,2002,M,X,"4y bach",3604,883,1965,24.5,54.5,33
47,Tennessee,TN,"Private not-for-profit",4-year,2002,M,X,"4y other",417,,239,,57.3,7
47,Tennessee,TN,"Private not-for-profit",4-year,2003,B,A,"4y bach",134,67,83,50.0,61.9,34
47,Tennessee,TN,"Private not-for-profit",4-year,2003,B,A,"4y other",6,,2,,33.3,8
47,Tennessee,TN,"Private not-for-profit",4-year,2003,B,Ai,"4y bach",13,5,6,38.5,46.2,34
47,Tennessee,TN,"Private not-for-profit",4-year,2003,B,Ai,"4y other",0,,0,,,8
47,Tennessee,TN,"Private not-for-profit",4-year,2003,B,B,"4y bach",833,214,374,25.7,44.9,34
47,Tennessee,TN,"Private not-for-profit",4-year,2003,B,B,"4y other",32,,13,,40.6,8
47,Tennessee,TN,"Private not-for-profit",4-year,2003,B,H,"4y bach",121,53,75,43.8,62.0,34
47,Tennessee,TN,"Private not-for-profit",4-year,2003,B,H,"4y other",10,,2,,20.0,8
47,Tennessee,TN,"Private not-for-profit",4-year,2003,B,W,"4y bach",6834,3082,4010,45.1,58.7,34
47,Tennessee,TN,"Private not-for-profit",4-year,2003,B,W,"4y other",228,,67,,29.4,8
47,Tennessee,TN,"Private not-for-profit",4-year,2003,B,X,"4y bach",8330,3595,4768,43.2,57.2,34
47,Tennessee,TN,"Private not-for-profit",4-year,2003,B,X,"4y other",281,,85,,30.2,8
47,Tennessee,TN,"Private not-for-profit",4-year,2003,F,A,"4y bach",69,34,45,49.3,65.2,34
47,Tennessee,TN,"Private not-for-profit",4-year,2003,F,A,"4y other",4,,1,,25.0,8
47,Tennessee,TN,"Private not-for-profit",4-year,2003,F,Ai,"4y bach",8,3,4,37.5,50.0,34
47,Tennessee,TN,"Private not-for-profit",4-year,2003,F,Ai,"4y other",0,,0,,,8
47,Tennessee,TN,"Private not-for-profit",4-year,2003,F,B,"4y bach",451,145,241,32.2,53.4,34
47,Tennessee,TN,"Private not-for-profit",4-year,2003,F,B,"4y other",19,,7,,36.8,8
47,Tennessee,TN,"Private not-for-profit",4-year,2003,F,H,"4y bach",65,28,39,43.1,60.0,34
47,Tennessee,TN,"Private not-for-profit",4-year,2003,F,H,"4y other",8,,1,,12.5,8
47,Tennessee,TN,"Private not-for-profit",4-year,2003,F,W,"4y bach",3850,1879,2350,48.8,61.0,34
47,Tennessee,TN,"Private not-for-profit",4-year,2003,F,W,"4y other",126,,38,,30.2,8
47,Tennessee,TN,"Private not-for-profit",4-year,2003,F,X,"4y bach",4611,2174,2776,47.1,60.2,34
47,Tennessee,TN,"Private not-for-profit",4-year,2003,F,X,"4y other",159,,47,,29.6,8
47,Tennessee,TN,"Private not-for-profit",4-year,2003,M,A,"4y bach",65,33,38,50.8,58.5,34
47,Tennessee,TN,"Private not-for-profit",4-year,2003,M,A,"4y other",2,,1,,50.0,8
47,Tennessee,TN,"Private not-for-profit",4-year,2003,M,Ai,"4y bach",5,2,2,40.0,40.0,34
47,Tennessee,TN,"Private not-for-profit",4-year,2003,M,Ai,"4y other",0,,0,,,8
47,Tennessee,TN,"Private not-for-profit",4-year,2003,M,B,"4y bach",382,69,133,18.1,34.8,34
47,Tennessee,TN,"Private not-for-profit",4-year,2003,M,B,"4y other",13,,6,,46.2,8
47,Tennessee,TN,"Private not-for-profit",4-year,2003,M,H,"4y bach",56,25,36,44.6,64.3,34
47,Tennessee,TN,"Private not-for-profit",4-year,2003,M,H,"4y other",2,,1,,50.0,8
47,Tennessee,TN,"Private not-for-profit",4-year,2003,M,W,"4y bach",2984,1203,1660,40.3,55.6,34
47,Tennessee,TN,"Private not-for-profit",4-year,2003,M,W,"4y other",102,,29,,28.4,8
47,Tennessee,TN,"Private not-for-profit",4-year,2003,M,X,"4y bach",3719,1421,1992,38.2,53.6,34
47,Tennessee,TN,"Private not-for-profit",4-year,2003,M,X,"4y other",122,,38,,31.1,8
47,Tennessee,TN,"Private not-for-profit",4-year,2004,B,A,"4y bach",167,102,122,61.1,73.1,35
47,Tennessee,TN,"Private not-for-profit",4-year,2004,B,A,"4y other",3,,1,,33.3,8
47,Tennessee,TN,"Private not-for-profit",4-year,2004,B,Ai,"4y bach",28,10,15,35.7,53.6,35
47,Tennessee,TN,"Private not-for-profit",4-year,2004,B,Ai,"4y other",2,,0,,0.0,8
47,Tennessee,TN,"Private not-for-profit",4-year,2004,B,B,"4y bach",998,278,407,27.9,40.8,35
47,Tennessee,TN,"Private not-for-profit",4-year,2004,B,B,"4y other",25,,0,,0.0,8
47,Tennessee,TN,"Private not-for-profit",4-year,2004,B,H,"4y bach",174,72,97,41.4,55.7,35
47,Tennessee,TN,"Private not-for-profit",4-year,2004,B,H,"4y other",5,,0,,0.0,8
47,Tennessee,TN,"Private not-for-profit",4-year,2004,B,W,"4y bach",7053,3256,4206,46.2,59.6,35
47,Tennessee,TN,"Private not-for-profit",4-year,2004,B,W,"4y other",185,,72,,38.9,8
47,Tennessee,TN,"Private not-for-profit",4-year,2004,B,X,"4y bach",8849,3905,5079,44.1,57.4,35
47,Tennessee,TN,"Private not-for-profit",4-year,2004,B,X,"4y other",237,,79,,33.3,8
47,Tennessee,TN,"Private not-for-profit",4-year,2004,F,A,"4y bach",89,58,67,65.2,75.3,35
47,Tennessee,TN,"Private not-for-profit",4-year,2004,F,A,"4y other",2,,1,,50.0,8
47,Tennessee,TN,"Private not-for-profit",4-year,2004,F,Ai,"4y bach",9,3,4,33.3,44.4,35
47,Tennessee,TN,"Private not-for-profit",4-year,2004,F,Ai,"4y other",1,,0,,0.0,8
47,Tennessee,TN,"Private not-for-profit",4-year,2004,F,B,"4y bach",524,190,254,36.3,48.5,35
47,Tennessee,TN,"Private not-for-profit",4-year,2004,F,B,"4y other",11,,0,,0.0,8
47,Tennessee,TN,"Private not-for-profit",4-year,2004,F,H,"4y bach",103,44,56,42.7,54.4,35
47,Tennessee,TN,"Private not-for-profit",4-year,2004,F,H,"4y other",2,,0,,0.0,8
47,Tennessee,TN,"Private not-for-profit",4-year,2004,F,W,"4y bach",3953,1964,2433,49.7,61.5,35
47,Tennessee,TN,"Private not-for-profit",4-year,2004,F,W,"4y other",106,,46,,43.4,8
47,Tennessee,TN,"Private not-for-profit",4-year,2004,F,X,"4y bach",4880,2355,2921,48.3,59.9,35
47,Tennessee,TN,"Private not-for-profit",4-year,2004,F,X,"4y other",128,,50,,39.1,8
47,Tennessee,TN,"Private not-for-profit",4-year,2004,M,A,"4y bach",78,44,55,56.4,70.5,35
47,Tennessee,TN,"Private not-for-profit",4-year,2004,M,A,"4y other",1,,0,,0.0,8
47,Tennessee,TN,"Private not-for-profit",4-year,2004,M,Ai,"4y bach",19,7,11,36.8,57.9,35
47,Tennessee,TN,"Private not-for-profit",4-year,2004,M,Ai,"4y other",1,,0,,0.0,8
47,Tennessee,TN,"Private not-for-profit",4-year,2004,M,B,"4y bach",474,88,153,18.6,32.3,35
47,Tennessee,TN,"Private not-for-profit",4-year,2004,M,B,"4y other",14,,0,,0.0,8
47,Tennessee,TN,"Private not-for-profit",4-year,2004,M,H,"4y bach",71,28,41,39.4,57.7,35
47,Tennessee,TN,"Private not-for-profit",4-year,2004,M,H,"4y other",3,,0,,0.0,8
47,Tennessee,TN,"Private not-for-profit",4-year,2004,M,W,"4y bach",3100,1292,1773,41.7,57.2,35
47,Tennessee,TN,"Private not-for-profit",4-year,2004,M,W,"4y other",79,,26,,32.9,8
47,Tennessee,TN,"Private not-for-profit",4-year,2004,M,X,"4y bach",3969,1550,2158,39.1,54.4,35
47,Tennessee,TN,"Private not-for-profit",4-year,2004,M,X,"4y other",109,,29,,26.6,8
47,Tennessee,TN,"Private not-for-profit",4-year,2005,B,A,"4y bach",186,130,146,69.9,78.5,35
47,Tennessee,TN,"Private not-for-profit",4-year,2005,B,A,"4y other",2,,1,,50.0,8
47,Tennessee,TN,"Private not-for-profit",4-year,2005,B,Ai,"4y bach",29,8,12,27.6,41.4,35
47,Tennessee,TN,"Private not-for-profit",4-year,2005,B,Ai,"4y other",3,,1,,33.3,8
47,Tennessee,TN,"Private not-for-profit",4-year,2005,B,B,"4y bach",1186,292,447,24.6,37.7,35
47,Tennessee,TN,"Private not-for-profit",4-year,2005,B,B,"4y other",50,,12,,24.0,8
47,Tennessee,TN,"Private not-for-profit",4-year,2005,B,H,"4y bach",168,79,100,47.0,59.5,35
47,Tennessee,TN,"Private not-for-profit",4-year,2005,B,H,"4y other",5,,1,,20.0,8
47,Tennessee,TN,"Private not-for-profit",4-year,2005,B,W,"4y bach",7307,3579,4465,49.0,61.1,35
47,Tennessee,TN,"Private not-for-profit",4-year,2005,B,W,"4y other",201,,51,,25.4,8
47,Tennessee,TN,"Private not-for-profit",4-year,2005,B,X,"4y bach",9294,4277,5404,46.0,58.1,35
47,Tennessee,TN,"Private not-for-profit",4-year,2005,B,X,"4y other",279,,72,,25.8,8
47,Tennessee,TN,"Private not-for-profit",4-year,2005,F,A,"4y bach",93,71,74,76.3,79.6,35
47,Tennessee,TN,"Private not-for-profit",4-year,2005,F,A,"4y other",0,,0,,,8
47,Tennessee,TN,"Private not-for-profit",4-year,2005,F,Ai,"4y bach",20,8,12,40.0,60.0,35
